Quarter,OriginAirportID,DestAirportID,sample,baseline_year,current_year,baseline_fare_present,current_fare_present,fare_continuity,baseline_operations_present,current_operations_present,operations_continuity
2,13204,14747,primary,2010,2017,True,True,retained,True,True,retained
2,13204,14771,primary,2010,2017,True,True,retained,True,True,retained
2,13204,14869,primary,2010,2017,True,True,retained,True,True,retained
2,13204,15016,primary,2010,2017,True,True,retained,True,True,retained
2,13232,10397,primary,2010,2017,True,True,retained,True,True,retained
2,13232,10721,primary,2010,2017,True,True,retained,True,True,retained
2,13232,10821,primary,2010,2017,True,True,retained,True,True,retained
2,13232,11278,primary,2010,2017,True,True,retained,False,True,entered
2,13232,11292,primary,2010,2017,True,True,retained,True,True,retained
2,13232,11298,primary,2010,2017,True,False,exited,False,False,absent
2,13232,11433,primary,2010,2017,True,True,retained,True,True,retained
2,13232,11618,primary,2010,2017,False,True,entered,False,True,entered
2,13232,11697,primary,2010,2017,True,True,retained,True,True,retained
2,13232,12889,primary,2010,2017,True,True,retained,True,True,retained
2,13232,12892,primary,2010,2017,True,True,retained,True,True,retained
2,13232,12953,primary,2010,2017,True,True,retained,True,True,retained
2,13232,13204,primary,2010,2017,True,True,retained,True,True,retained
2,13232,13487,primary,2010,2017,True,True,retained,True,True,retained
2,13232,13796,primary,2010,2017,True,True,retained,True,True,retained
2,13232,14100,primary,2010,2017,True,True,retained,True,True,retained
2,13232,14107,primary,2010,2017,True,True,retained,True,True,retained
2,13232,14635,primary,2010,2017,True,True,retained,True,True,retained
2,13232,14679,primary,2010,2017,True,True,retained,True,True,retained
2,13232,14747,primary,2010,2017,True,True,retained,True,True,retained
2,13232,14771,primary,2010,2017,True,True,retained,True,True,retained
2,13232,14869,primary,2010,2017,True,True,retained,True,True,retained
2,13232,15016,primary,2010,2017,True,True,retained,True,True,retained
2,13232,15304,primary,2010,2017,True,True,retained,True,True,retained
2,13303,10397,primary,2010,2017,True,True,retained,True,True,retained
2,13303,10721,primary,2010,2017,True,True,retained,True,True,retained
2,13303,10821,primary,2010,2017,True,True,retained,True,True,retained
2,13303,11278,primary,2010,2017,True,True,retained,True,True,retained
2,13303,11292,primary,2010,2017,True,True,retained,True,True,retained
2,13303,11298,primary,2010,2017,True,True,retained,True,True,retained
2,13303,11433,primary,2010,2017,True,True,retained,True,True,retained
2,13303,11618,primary,2010,2017,True,True,retained,True,True,retained
2,13303,12266,primary,2010,2017,True,True,retained,True,True,retained
2,13303,12478,primary,2010,2017,True,True,retained,True,True,retained
2,13303,12889,primary,2010,2017,True,True,retained,True,True,retained
2,13303,12892,primary,2010,2017,True,True,retained,True,True,retained
2,13303,12953,primary,2010,2017,True,True,retained,True,True,retained
2,13303,13204,primary,2010,2017,True,True,retained,True,True,retained
2,13303,13487,primary,2010,2017,True,True,retained,True,True,retained
2,13303,13930,primary,2010,2017,True,True,retained,True,True,retained
2,13303,14100,primary,2010,2017,True,True,retained,True,True,retained
2,13303,14107,primary,2010,2017,True,True,retained,True,True,retained
2,13303,14635,primary,2010,2017,True,False,exited,True,False,exited
2,13303,14679,primary,2010,2017,False,True,entered,False,True,entered
2,13303,14747,primary,2010,2017,True,True,retained,True,True,retained
2,13303,14771,primary,2010,2017,True,True,retained,True,True,retained
2,13303,14869,primary,2010,2017,True,True,retained,False,True,entered
2,13303,15016,primary,2010,2017,True,True,retained,True,True,retained
2,13303,15304,primary,2010,2017,True,True,retained,True,True,retained
2,13487,10397,primary,2010,2017,True,True,retained,True,True,retained
2,13487,10721,primary,2010,2017,True,True,retained,True,True,retained
2,13487,10821,primary,2010,2017,True,True,retained,True,True,retained
2,13487,11278,primary,2010,2017,True,True,retained,True,True,retained
2,13487,11292,primary,2010,2017,True,True,retained,True,True,retained
2,13487,11298,primary,2010,2017,True,True,retained,True,True,retained
2,13487,11433,primary,2010,2017,True,True,retained,True,True,retained
2,13487,11618,primary,2010,2017,True,True,retained,True,True,retained
2,13487,11697,primary,2010,2017,True,True,retained,True,True,retained
2,13487,12173,primary,2010,2017,True,True,retained,True,True,retained
2,13487,12266,primary,2010,2017,True,True,retained,True,True,retained
2,13487,12478,primary,2010,2017,True,True,retained,True,True,retained
2,13487,12889,primary,2010,2017,True,True,retained,True,True,retained
2,13487,12892,primary,2010,2017,True,True,retained,True,True,retained
2,13487,12953,primary,2010,2017,True,True,retained,True,True,retained
2,13487,13204,primary,2010,2017,True,True,retained,True,True,retained
2,13487,13232,primary,2010,2017,True,True,retained,True,True,retained
2,13487,13303,primary,2010,2017,True,True,retained,True,True,retained
2,13487,13796,primary,2010,2017,True,True,retained,False,False,absent
2,13487,13930,primary,2010,2017,True,True,retained,True,True,retained
2,13487,14100,primary,2010,2017,True,True,retained,True,True,retained
2,13487,14107,primary,2010,2017,True,True,retained,True,True,retained
2,13487,14635,primary,2010,2017,True,True,retained,True,True,retained
2,13487,14679,primary,2010,2017,True,True,retained,True,True,retained
2,13487,14747,primary,2010,2017,True,True,retained,True,True,retained
2,13487,14771,primary,2010,2017,True,True,retained,True,True,retained
2,13487,14869,primary,2010,2017,True,True,retained,True,True,retained
2,13487,15016,primary,2010,2017,True,True,retained,True,True,retained
2,13487,15304,primary,2010,2017,True,True,retained,True,True,retained
2,13796,10397,primary,2010,2017,True,True,retained,False,True,entered
2,13796,10721,primary,2010,2017,True,True,retained,True,True,retained
2,13796,10821,primary,2010,2017,True,True,retained,False,True,entered
2,13796,11278,primary,2010,2017,False,True,entered,False,False,absent
2,13796,11292,primary,2010,2017,True,True,retained,True,True,retained
2,13796,11298,primary,2010,2017,True,True,retained,False,True,entered
2,13796,11433,primary,2010,2017,True,True,retained,False,True,entered
2,13796,11618,primary,2010,2017,False,True,entered,False,True,entered
2,13796,11697,primary,2010,2017,True,False,exited,False,False,absent
2,13796,12173,primary,2010,2017,True,True,retained,True,True,retained
2,13796,12266,primary,2010,2017,False,True,entered,False,True,entered
2,13796,12478,primary,2010,2017,True,True,retained,True,True,retained
2,13796,12889,primary,2010,2017,True,True,retained,True,True,retained
2,13796,12892,primary,2010,2017,True,True,retained,True,True,retained
2,13796,12953,primary,2010,2017,True,True,retained,False,False,absent
2,13796,13204,primary,2010,2017,True,True,retained,False,False,absent
2,13796,13232,primary,2010,2017,True,True,retained,True,True,retained
2,13796,13487,primary,2010,2017,True,True,retained,False,False,absent
2,13796,13930,primary,2010,2017,True,True,retained,False,True,entered
2,13796,14100,primary,2010,2017,True,True,retained,False,False,absent
2,13796,14107,primary,2010,2017,True,True,retained,True,True,retained
2,13796,14635,primary,2010,2017,False,True,entered,False,False,absent
2,13796,14679,primary,2010,2017,True,True,retained,True,True,retained
2,13796,14747,primary,2010,2017,True,True,retained,True,True,retained
2,13796,14869,primary,2010,2017,True,True,retained,True,True,retained
2,13796,15016,primary,2010,2017,True,True,retained,False,True,entered
2,13796,15304,primary,2010,2017,True,True,retained,False,False,absent
2,13930,10397,primary,2010,2017,True,True,retained,True,True,retained
2,13930,10721,primary,2010,2017,True,True,retained,True,True,retained
2,13930,10821,primary,2010,2017,True,True,retained,True,True,retained
2,13930,11278,primary,2010,2017,True,True,retained,True,True,retained
2,13930,11292,primary,2010,2017,True,True,retained,True,True,retained
2,13930,11298,primary,2010,2017,True,True,retained,True,True,retained
2,13930,11433,primary,2010,2017,True,True,retained,True,True,retained
2,13930,11618,primary,2010,2017,True,True,retained,True,True,retained
2,13930,11697,primary,2010,2017,True,True,retained,True,True,retained
2,13930,12173,primary,2010,2017,True,True,retained,True,True,retained
2,13930,12266,primary,2010,2017,True,True,retained,True,True,retained
2,13930,12478,primary,2010,2017,True,True,retained,True,True,retained
2,13930,12889,primary,2010,2017,True,True,retained,True,True,retained
2,13930,12892,primary,2010,2017,True,True,retained,True,True,retained
2,13930,12953,primary,2010,2017,True,True,retained,True,True,retained
2,13930,13204,primary,2010,2017,True,True,retained,True,True,retained
2,13930,13303,primary,2010,2017,True,True,retained,True,True,retained
2,13930,13487,primary,2010,2017,True,True,retained,True,True,retained
2,13930,13796,primary,2010,2017,False,True,entered,False,True,entered
2,13930,14100,primary,2010,2017,True,True,retained,True,True,retained
2,13930,14107,primary,2010,2017,True,True,retained,True,True,retained
2,13930,14635,primary,2010,2017,True,True,retained,True,True,retained
2,13930,14679,primary,2010,2017,True,True,retained,True,True,retained
2,13930,14747,primary,2010,2017,True,True,retained,True,True,retained
2,13930,14771,primary,2010,2017,True,True,retained,True,True,retained
2,13930,14869,primary,2010,2017,True,True,retained,True,True,retained
2,13930,15016,primary,2010,2017,True,True,retained,True,True,retained
2,13930,15304,primary,2010,2017,True,True,retained,True,True,retained
2,14100,10397,primary,2010,2017,True,True,retained,True,True,retained
2,14100,10721,primary,2010,2017,True,True,retained,True,True,retained
2,14100,10821,primary,2010,2017,True,True,retained,True,False,exited
2,14100,11278,primary,2010,2017,True,True,retained,True,True,retained
2,14100,11292,primary,2010,2017,True,True,retained,True,True,retained
2,14100,11298,primary,2010,2017,True,True,retained,True,True,retained
2,14100,11433,primary,2010,2017,True,True,retained,True,True,retained
2,14100,11618,primary,2010,2017,True,False,exited,True,False,exited
2,14100,11697,primary,2010,2017,True,True,retained,True,True,retained
2,14100,12266,primary,2010,2017,True,True,retained,True,True,retained
2,14100,12478,primary,2010,2017,True,True,retained,True,True,retained
2,14100,12889,primary,2010,2017,True,True,retained,True,True,retained
2,14100,12892,primary,2010,2017,True,True,retained,True,True,retained
2,14100,12953,primary,2010,2017,True,True,retained,True,True,retained
2,14100,13204,primary,2010,2017,True,True,retained,True,True,retained
2,14100,13232,primary,2010,2017,True,True,retained,True,True,retained
2,14100,13303,primary,2010,2017,True,True,retained,True,True,retained
2,14100,13487,primary,2010,2017,True,True,retained,True,True,retained
2,14100,13796,primary,2010,2017,True,True,retained,False,False,absent
2,14100,13930,primary,2010,2017,True,True,retained,True,True,retained
2,14100,14107,primary,2010,2017,True,True,retained,True,True,retained
2,14100,14635,primary,2010,2017,True,True,retained,True,True,retained
2,14100,14679,primary,2010,2017,True,True,retained,True,True,retained
2,14100,14747,primary,2010,2017,True,True,retained,True,True,retained
2,14100,14771,primary,2010,2017,True,True,retained,True,True,retained
2,14100,14869,primary,2010,2017,True,True,retained,True,True,retained
2,14100,15016,primary,2010,2017,True,True,retained,True,True,retained
2,14100,15304,primary,2010,2017,True,True,retained,True,True,retained
2,14107,10397,primary,2010,2017,True,True,retained,True,True,retained
2,14107,10721,primary,2010,2017,True,True,retained,True,True,retained
2,14107,10821,primary,2010,2017,True,True,retained,True,True,retained
2,14107,11278,primary,2010,2017,True,True,retained,True,True,retained
2,14107,11292,primary,2010,2017,True,True,retained,True,True,retained
2,14107,11298,primary,2010,2017,True,True,retained,True,True,retained
2,14107,11433,primary,2010,2017,True,True,retained,True,True,retained
2,14107,11618,primary,2010,2017,True,True,retained,True,True,retained
2,14107,11697,primary,2010,2017,True,True,retained,True,True,retained
2,14107,12173,primary,2010,2017,True,True,retained,True,True,retained
2,14107,12266,primary,2010,2017,True,True,retained,True,True,retained
2,14107,12478,primary,2010,2017,True,True,retained,True,True,retained
2,14107,12889,primary,2010,2017,True,True,retained,True,True,retained
2,14107,12892,primary,2010,2017,True,True,retained,True,True,retained
2,14107,12953,primary,2010,2017,True,True,retained,False,False,absent
2,14107,13204,primary,2010,2017,True,True,retained,True,True,retained
2,14107,13232,primary,2010,2017,True,True,retained,True,True,retained
2,14107,13303,primary,2010,2017,True,True,retained,True,True,retained
2,14107,13487,primary,2010,2017,True,True,retained,True,True,retained
2,14107,13796,primary,2010,2017,True,True,retained,True,True,retained
2,14107,13930,primary,2010,2017,True,True,retained,True,True,retained
2,14107,14100,primary,2010,2017,True,True,retained,True,True,retained
2,14107,14635,primary,2010,2017,True,True,retained,False,False,absent
2,14107,14679,primary,2010,2017,True,True,retained,True,True,retained
2,14107,14747,primary,2010,2017,True,True,retained,True,True,retained
2,14107,14771,primary,2010,2017,True,True,retained,True,True,retained
2,14107,14869,primary,2010,2017,True,True,retained,True,True,retained
2,14107,15016,primary,2010,2017,True,True,retained,True,True,retained
2,14107,15304,primary,2010,2017,True,True,retained,True,True,retained
2,14635,10397,primary,2010,2017,True,True,retained,True,True,retained
